product_url,product_name,product_price,ratings,number_of_reviews,description,product_description,asin,manufacturer
https://www.amazon.in/Skybags-Arthur-Laptop-Backpack-Grey/dp/B07SRFGK6H/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-221,"Skybags Arthur 30 L Laptop Backpack (Grey), Free Size (PLBPARTHGRY)","₹1,150",4.0 out of 5 stars,367,"[['Department: Unisex'], ['Colour: Grey'], ['Capacity: 30 L'], ['Outer material type: Polyester']]",,B07SRFGK6H,Future Retail
https://www.amazon.in/Exotic-Sling-Womens-Girls-Grey/dp/B092VSZ69M/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-222,Exotic Sling Bag For Women's/Girls,₹474,4.3 out of 5 stars,"1,092","[['MATERIAL & DESIGN: Single zip compartment Quilted Cross body messenge'], ['STRUCTURE & UTILITY: Product Dimensions Convertible Multi-use. Three Different Carry Ways for Various Occasions. You Can Simply Use it As a Casual Cross body purse, Stylish & Special Shoulder Bag.'], ['CAPACITY: 1 Roomy space with double sections and one zipper pocket, which Comfortably holds your Phone, wallet, cosmetic, power bank, water bottle (200 ml), umbrella, packed sandwich and other thing']]",,B092VSZ69M,EXOTIC COLLECTIONS
https://www.amazon.in/Laptop-Backpack-College-Casual-School/dp/B08MYZKQ14/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-223,Anice Laptop Backpack College and Laptop Bag Casual Backpack School Bag Laptop Bag (Green),₹399,2.5 out of 5 stars,2,"[['> ANICE backpack comes with an Intelligently designed three compartment set up to keep laptops and tablets.'], ['> Made from high-quality nylon microfiber to make it stronger. The outer layer is made using thick padding, which protects Laptop from damage.']]",,B08MYZKQ14,
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Red-Spider/dp/B089WGLP1J/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-224,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (Red-Spider),₹278,4.0 out of 5 stars,547,"[['☆DIMENSION:15x3.5x12inch/35x8x30cm(WxDxH).Weight:0.32kg/0.7lb. Front Pocket:12x9inch/30x23cm(WxH) Soft adjustable & breathable shoulder straps:8inch-20.8inch/20cm-53cm.'], ['☆ CUTE DESIGN:Made of super soft plush material and high quality smooth zipper accessories. Small backpack suitable for toddler baby kids girl and boy between 1-6 years old.'], ['☆ SPACIOUS:The toddler backpack presents a main compartment with cotton interior, which is large capacity and long-lasting. Perfectly for keeping and organizing books, toys, pencils and snacks, etc. With the matching pullers and smooth zippers, children could open and close the backpack easily. The front pocket is for keeping the small stuffs easy to reach.'], ['☆ Material:Non-Toxic And Soft Fabric good quality and Washable Soft And Cuddly Filling, Made By India And Embroidery Bag'], ['☆ Great Gift:Cute and Cool animal toddler school backpacks, Great Gift for kids with Lovely animal attractive design, Perfect for children going out for travel, preschool and Daycare center.']]",,B089WGLP1J,Vancouver Store
https://www.amazon.in/Strabo-Aztech-Resistant-college-Backpack/dp/B08VJ2XS4C/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-225,"Strabo Aztech Black 30 L Water Resistant college,School Bag/Backpack For Boys And Girls",₹749,3.9 out of 5 stars,11,[],,B08VJ2XS4C,
https://www.amazon.in/DEEMOM-Polyester-School-Laptop-Compartment/dp/B08MYLMFGT/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-226,Szeentp DEEMOM Polyester 15 L Blue School Bag with Laptop Compartment (Black),₹349,4.0 out of 5 stars,70,"[['Outer Material: Polyester : Color: Black Number of Compartments: 2, : Water bottle/umbrella pouch Compatibility: Yes, Laptop Size: 15 inches Water Proof & padded shoulder straps for comforts Perfect for business trips or weekend getaways Adjustable Shoulder Straps : Laptop Compatibility: Yes']]",,,
https://www.amazon.in/DZert-School-Plush-Backpacks-Cartoon/dp/B08BCP78YF/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-227,DZert Kids School Bag Soft Plush Backpacks Cartoon/Boy/Girl/Baby/ (2-5 Years),₹249,3.7 out of 5 stars,"1,249","[['Non-Toxic And Soft Fabric good quality and Washable'], ['Soft And Cuddly Filling & Embroidery work'], ['Soft Toy School Bag For Kids, Travelling Bag, Carry Bag, Picnic Bag, Teddy Bag'], ['Very Attractive To Make You Have A Good Feeling All The Time, Gift this soft, smooth and cuddly teddy as a great gift to your loved one'], ['color :- Brown, Size :- 38 x 34 x 8']]",,B08BCP78YF,No
https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07NPW84SS/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1653583858&sprefix=ba%2Caps%2C283&sr=8-228,ADISA 32 Ltrs Casual Backpack,₹549,4.0 out of 5 stars,"3,350","[['Dimensions: 12 inch x 8 inch x 17.5 inch ; Capacity: 35 Ltrs'], ['Number of Compartments: 3 Compartments; Material: Polyester; Water Resistance Level: Water Resistant'], ['Special Features: Adjustable Padded Shoulder Straps / 2 Bottle Holders / Padded Top-Handle / Reflector Logo'], ['Pocket Description: Utility Pocket; Pattern Name: Solid; Closure Type: Zipper; Age Range Description: Adult'], ['Pattern Name: Solid; Closure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility Pocket']]",,B07NPW84SS,ADISA
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A02891743DJH8IGW8KM7K&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01J3ECOLG%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583858%26sprefix%3Dba%252Caps%252C283%26sr%3D8-229-spons%26psc%3D1&qualifier=1653583858&id=2682135413433890&widgetName=sp_btf,Laptop Backpack for Girls - Cosmus Donex 15.6 inch Girls Laptop Bag - Office Laptop Bag,"₹1,133",4.2 out of 5 stars,677,"[['Dimensions: 12.5 cm x 7.5 cm x 18.5 cm; Capacity: 29 Ltrs'], ['Number of Compartments: 2 Compartments; Laptop Compatibility: 15.6 Inches'], ['Material: Polyester'], ['Warranty Description: 1 Year Warranty Against Manufacturing Defects.'], ['Special Features: Laptop Compartment; Style Name: Traditional Backpacks; Pattern Name: Solid; Closure Type: Zipper; Age Range Description: Adult']]",,B01J3ECOLG,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A04069521HRHJEDOV1B1&url=%2FCOSMUS-Polyester-Navy-Laptop-Backpack%2Fdp%2FB01FVQLLU0%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583858%26sprefix%3Dba%252Caps%252C283%26sr%3D8-230-spons%26psc%3D1&qualifier=1653583858&id=2682135413433890&widgetName=sp_btf,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"₹1,333",4.3 out of 5 stars,"9,225","[['2 Large compartments, 2 easy access front pocket with organizer section and 2 mesh side pocket'], ['Outer fabric: durable PU coated water resistance polyester fabric; Well cushioned laptop compartment for upto 15.6 inch laptop'], ['Weight: 780gm, dimensions: 14 x 18 x 7 inches (WxHxD); Warranty: 1 year warranty against manufacturing defects'], ['Lining Description: Polyurethane; Pocket Description: Utility Pocket; Closure Type: Zipper Snap; Age Range Description: Adult'], ['Age Range Description: Adult; Closure Type: Zipper Snap; Lining Description: Polyurethane; Pocket Description: Utility Pocket']]",,,
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A00962731O4BOJNB9T199&url=%2FCoolBELL-Unisex-Waterproof-Backpack-Charging%2Fdp%2FB08TTYPT99%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583861%26sprefix%3Dba%252Caps%252C283%26sr%3D8-225-spons%26psc%3D1&qualifier=1653583861&id=6685817626120325&widgetName=sp_atf_next,CoolBELL Unisex Waterproof Nylon 15.6 inch Laptop Backpack with USB Charging,"₹2,535",,,"[['➧ PREMIUM MATERIAL: This multifunctional backpack is made of high quality water resistant Nylon. Premium quality, durable, smooth pullers and sealed zippers.'], ['➧ ORGANIZED DESIGN: Two well arranged spaced compartments. One with soft cushioned sleeve to carry a 15.6 inch Laptop. Spacious enough to store documents and office accesories. Can store clothings and short business trip necessities. Another compartment comes with an organizer to hold mobile, passport, powerbank,etc. Front zip horizontal and vertical pockets can store diary, wallet or other necessary documents. Mesh side pockets for folding umbrella and waterbottle etc.'], ['➧ STORAGE CAPACITY : The total capacity of the bag is 21liters; Weight: 900 grams; Dimensions: 31 cms x 15 cms x 45 cms (LxWxH)'], ['➧ USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.'], ['➧ BACK DESIGN: Comfortable ergonomic back design with soft padding and breathable feature gives you maximum back support and enables proper airflow that prevents sweating..']]",,B08TTYPT99,Coolbell
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A03263572Q9YFQAKXDMSN&url=%2FLife-Today-Backpack-Compartment-Students%2Fdp%2FB09QPWPZTY%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583861%26sprefix%3Dba%252Caps%252C283%26sr%3D8-226-spons%26psc%3D1&qualifier=1653583861&id=6685817626120325&widgetName=sp_atf_next,Life Today Laptop Backpack | 15.6 Inch Travel Backpack Laptop Compartment School College Bags Students Book Bag Work Backpack | Bags For Men & Women | 33 Litres Laptop Bags,₹792,,,"[['Three Main compartment with zipper organizer pocket where you can keep doucment and small things such as pen , pencil , Mobile, Charger etc.'], ['Life Today Laptop Bag : A Spacious and durable laptop backpack for travel, casual usage, school / college / office and travel. Size: 18 inch X 14inch X 8 inch. Capacity: 33 liters.'], ['This travel bagpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use.'], ['It carries One year warranty for any manufacturing defects. This “MAKE IN INDIA” Product features three large zippered compartments, padded laptop sleeve for upto 15.6"" laptops, internal organiser, 2 water bottle /umbrella pockets, padded handle, heavy duty zippers and sliders, and adjustable straps.'], ['Warranty: One year Warranty against manufacturing defects.']]",,B09QPWPZTY,Life Today
https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07NPW84SS/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-227,ADISA 32 Ltrs Casual Backpack,₹549,4.0 out of 5 stars,"3,350","[['Dimensions: 12 inch x 8 inch x 17.5 inch ; Capacity: 35 Ltrs'], ['Number of Compartments: 3 Compartments; Material: Polyester; Water Resistance Level: Water Resistant'], ['Special Features: Adjustable Padded Shoulder Straps / 2 Bottle Holders / Padded Top-Handle / Reflector Logo'], ['Pocket Description: Utility Pocket; Pattern Name: Solid; Closure Type: Zipper; Age Range Description: Adult'], ['Pattern Name: Solid; Closure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility Pocket']]",,B07NPW84SS,ADISA
https://www.amazon.in/DEEMOM-Polyester-School-Laptop-Compartment/dp/B08MYLMFGT/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-228,Szeentp DEEMOM Polyester 15 L Blue School Bag with Laptop Compartment (Black),₹349,4.0 out of 5 stars,70,"[['Outer Material: Polyester : Color: Black Number of Compartments: 2, : Water bottle/umbrella pouch Compatibility: Yes, Laptop Size: 15 inches Water Proof & padded shoulder straps for comforts Perfect for business trips or weekend getaways Adjustable Shoulder Straps : Laptop Compatibility: Yes']]",,,
https://www.amazon.in/PALAY%C2%AE-Crossbody-Mobile-Leather-Shoulder/dp/B09GYGRB56/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-229,PALAY Women's Small Cross-Body Phone Bag Stylish PU Leather Mobile Cell Phone Holder Pocket Purse Wallet Sling Bag Mini Shoulder Bags,₹809,4.3 out of 5 stars,362,"[['Size: 7""(H) x 4.3""(L) x 2.5""(W), perfect size to storage your napkin paper, lipsticks, mascara, coins, cards, keys, ect. Lightweight and easy to carry.'], ['Top Quality Phone Purse & Fashionable: we offer multi-stylish printed small purse for women, fashion appearance, premium pu leather, firm double stitching edge, which owner durable polyester lining and upgraded zipper, sturdy, wear-resistant and not easy to be ripped. Improved zippers are smooth enough not to worry about stuck or separation issue.'], ['Small Wallet Purse & Practical: cell phone crossbody purses come with 1 front phone pocket, 1 main zipper pocket, 1 bill compartment, 6 credit card slots, 2 clear ID window, large capacity can meet your daily needs, such as passport, credit cards, keys, lipsticks, headphones, tickets, cash and classify your personal small items.'], [""Ideal Gifts Fit Most: small crossbody phone bag is a wonderful choice for shopping, dating, night out, travel,working when you do not want to take too much stuff. Meanwhile, we provide you additional gift cards which fit all kind of theme, such as birthdays, anniversaries, weddings, valentine's day, mother's day, Christmas and other special events, It's a best gift for womens, lady, girls, teenage,work mom etc""]]",,B09GYGRB56,
https://www.amazon.in/DZert-School-Plush-Backpacks-Cartoon/dp/B08BCP78YF/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-230,DZert Kids School Bag Soft Plush Backpacks Cartoon/Boy/Girl/Baby/ (2-5 Years),₹249,3.7 out of 5 stars,"1,249","[['Non-Toxic And Soft Fabric good quality and Washable'], ['Soft And Cuddly Filling & Embroidery work'], ['Soft Toy School Bag For Kids, Travelling Bag, Carry Bag, Picnic Bag, Teddy Bag'], ['Very Attractive To Make You Have A Good Feeling All The Time, Gift this soft, smooth and cuddly teddy as a great gift to your loved one'], ['color :- Brown, Size :- 38 x 34 x 8']]",,B08BCP78YF,No
https://www.amazon.in/SAFARI-26-5-Casual-Backpack-CODE19CBRED/dp/B07NSBSV2X/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-231,SAFARI 26.5 Ltrs Red Casual/School/College Backpack (CODE19CBRED),₹797,4.2 out of 5 stars,121,"[['Outer Material: Polyester, Color: Red; Not water resistant'], ['Capacity: 26.5 liters; Weight: 450 grams; Dimensions: 18 cms x 32 cms x 46 cms (LxWxH)'], ['Number of compartments: 3'], ['Laptop Compatibility: No'], ['Closure Type: Zipper; Special Features: Integrated Rain Cover; Style Name: Casual Backpack'], ['Raincover, 3 Compartments, Padded Back and Shoulder']]",,B07NSBSV2X,Safari
https://www.amazon.in/K-556-Resistant-Travelling-Accessories-Multi-Colour/dp/B098MKJN15/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-232,Praxan K-556 Stylish Hunter Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric | Perfect for Carry Travelling Accessories Safely (Multi-Colour),₹679,3.4 out of 5 stars,31,"[['Teconica :- Hunter Anti Theft bag will be come in Different Colors, this Waterproof Business Travel Laptop Bag with USB Cable and Built in Charging Port for College and Office Work Grey Anti theft Backpack comes with USB Charging Point. : As we all know that phone snatching is common theft now a days, but now you can talk or listen music without worry, just connect your phone with earphone and enjoy.'], ['Teconica :- Stylish And Spacious Inner Space : A Fashionable and Stylish Band For Safety of Your Laptop. We designed it in such way that you can Keep Your Laptop And Bigger Size I-Pad In It.'], [""Teconica :- Anti Theft Backpack - This quality Backpack apply anti-theft design technology. The zipper of the main pocket is fully hidden in the back of this bag, so that nobody will easily open your backpack. This backpack is equipped with a secret pocket which is behind the bag. It's used for travelling, work or school.""], ['Teconica :- Ultra light and large capacity - this classy backpack is made with your convenience in mind. it is lighter in weight, including 1 main pockets and 7 inner small pockets For Laptop, iphone, ipad, pen, keys, wallet, books, clothes,bottle and more. Grey colour anti theft light weight casual waterproof backpack for men and women for stylish office use as well as for trendy college and school students'], ['Teconica :- Multi Colour Anti Theft Light Weight Casual Waterproof Backpack for Men and Women for Stylish Office use as well as for Trendy College and School students']]",,B098MKJN15,Teconica
https://www.amazon.in/BEAUTY-GIRLS-Polyester-Waterproof-Backpack/dp/B08YRFQHQX/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-233,"BEAUTY GIRLS 1531 Polyester Waterproof 30 L Floral Printed School, College Tuition Laptop Backpack Bag for Girls & Women",₹859,4.3 out of 5 stars,527,"[['This Beautiful Floral Printed Backpack is specially made for girls; Has 2 ways to carry it anywhere:- Shoulder and Hand Carry Straps'], ['Has Mesh Padding on back so can be carry whole day comfortablyyour pc settings'], ['Has Huge Space for carry more things so can be used for School College Tuition and Travelling also'], ['Disclaimer:-Product Color may Slighly vary due to some photographic effects or your Pc Settings; Age Range Description: Adult']]",,B08YRFQHQX,
https://www.amazon.in/Printed-Traveling-School-College-Backpack/dp/B08CSW6M8N/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-234,"My Fav Printed Traveling, School, College Laptop Bags Backpack Unisex - 35 Litre",₹710,5.0 out of 5 stars,1,"[['Durable & Comfortable: High-quality hardware and zippers assure wonderful visual and usage effect.'], ['Look stylish in your professional arena with Vader Backpacks.'], ['Stylish and durable backpack for school /college and travel.'], ['This “MAKE IN INDIA” Product features 3 main zippered compartments, one well-padded laptop partition, 1 water bottle mesh pocket.'], ['Ideal For - Men, Women and Children of all age groups.']]",,B08CSW6M8N,"Mangal Trading Co., India"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A037086133L7BHLEMF8O8&url=%2Flaptop-compartment-backpack-college-Backpack%2Fdp%2FB09X3DXK22%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583861%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26psc%3D1&qualifier=1653583861&id=6685817626120325&widgetName=sp_mtf,"Hyder laptop compartment backpack for school, college, work, 35 L Laptop Backpack 35 L Laptop Backpack",₹599,,,"[['No. Of Compartments- 4'], ['Bottle Compartments - 2'], ['Durable Zippers, Sliders And Fabric'], ['Padded Laptop Compartment'], ['Water Resistant']]",,B09X3DXK22,Bharat Engineering Company Add
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A061248030CDSDMXEPT38&url=%2Fcompartment-corporate-backpack-college-Backpack%2Fdp%2FB09X5BBHZX%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583861%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26psc%3D1&qualifier=1653583861&id=6685817626120325&widgetName=sp_mtf,"Hyder laptop compartment corporate backpack for school, college, work, Laptop Backpack 30 L",₹749,,,[['1']],,B09X5BBHZX,Bharat Engineering Company Add
https://www.amazon.in/Kuber-Industries-Waterproof-Polyster-Backpack/dp/B08HXJ9BB6/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-237,Kuber Industries Disney Mickey Mouse Print 14 inch Waterproof Polyster School Bag/Backpack for Kids (Black),₹522,4.2 out of 5 stars,73,"[['Outer Material: Polyester, Color: Black'], ['Capacity: 200 liters; Weight: 400 grams; Dimensions: 28 cms x 17 cms x 36 cms (LxWxH)'], ['Laptop Compatibility: No'], ['No Warranty; No Warranty'], ['Material: waterproof polyester, Color: Black'], ['Dimensions: 28 cms x 17 cms x 36 cms (LxWxH)'], ['This Bag comes with attractive Mickey Print on front Made up of durable and quality polyester material Spacious to accommodate all your essentials'], ['Package Contents 1 Piece Disney Mickey Mouse Print 14 inch Waterproof Polyster School Bag/Backpack for Kids']]",,B08HXJ9BB6,Kuber Industries
https://www.amazon.in/London-Eco-Friendly-Jacquard-Messenger-2101_blk_bg/dp/B07H1TNKSC/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-238,K London Unisex Laptop Messenger Bag (Black & Beige),"₹1,349",4.1 out of 5 stars,294,"[['Its not a sling bag. Its a messenger bag with laptop compartment in it. For professionals/office going men and women. Slim, compact in size suitable for carrying business as well as day to day items like tablet,laptop charger, phone'], ['Features - 1 laptop compartment suitable for laptop upto 14-inch and 1 compartment at the back for carrying laptop accessories,newspaper this bag is manufactured in India.designed and handcrafted in our design studio in Delhi'], ['Colour : black and beige.the bag is slim and can be used for minimalistic needs.not suitable for carrying water bottle,lunch box,heavy files.strong and premium fabric lining inside'], ['Material - eco-friendly jacquard with vegan leather trims.comes with a detachable and adjustable strap'], ['Outer Material Type: Faux Leather; Occasion Type: Casual']]",,B07H1TNKSC,No
https://www.amazon.in/FunBlast-Unicorn-Soft-Bag-Kids/dp/B09C8FGY2J/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-239,FunBlast Unicorn Soft Bag for Kids - School & Picnic Bag / Lightweight Travel School Mini Backpack for Girls & Kids (Random Color),₹616,3.8 out of 5 stars,58,"[['LIGHT WEIGHT AND DURABLE: With high performance stylish unicorn backpack offers unparalleled quality and comfortable backpack for the kids. The durable fabric is extremely breathable and light-weighted with precisely printed trendy patterns'], ['SUPER EASY CLEAN: Clean as needed and leave open until completely dry.'], ['APPLICABLE OCCASION: Suitable for any occasions, perfect back pack for kids 3 to 10 year old.'], ['KEEP VARIOUS STUFF: Kids would love to wear this backpack and carry his/her own things'], ['AMAZING DESIGN: the unicorn figure backpack is well designed, great present for your baby, friend and your family. Lovely gift choice for holidays, valentine day, birthday.']]",,,
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-240,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,"₹1,358",4.2 out of 5 stars,"1,080","[['LAPTOP BACKPACK with USB PORT: With built in USB Port, this laptop backpack offers you a more convenient way to charge your phone while on the go. It accommodates laptops up to 15.6 inches. Perfect for daily commuters, college students and office use.; DURABLE DESIGN: This Business Laptop backpack made of water-repellent polyester fabric and streamlined design with a padded interior to protect your laptop'], ['COMFORTABLE FIT: This Minimalist Design Laptop backpack has a padded back panel and fully adjustable shoulder straps making it comfortable for all day use, plus Two quick access front zippered pockets for extra storage. Dimensions: 18.5 x 13 x 6.5 inches. Capacity: 26 Litre'], ['CONVENIENT STORAGE: In addition to the laptop compartment, there are Separate Portable Zippered Pouch for All Small Gadgets, HDD, Power Bank, USB Cables, Power Adapters. Main compartment has organizer section with many to keep your pens, business cards, pendrive and other small items in organised way.'], ['MADE IN INDIA : We Made this Elegant Laptop Bag in Our own Factory located in Mumbai. We offer 1 Year Manufacturer Warranty FREE NO-TOUCH DOOR OPENER: This Door Opener Keychain can be used to avoid touching surfaces contactless. Use it on door handles, ATM keypads, elevators, retail checkout payment pads etc; Closure Type: Zipper Snap; Pattern Name: Solid; Age Range Description: Adult'], ['Pattern Name: Solid; Age Range Description: Adult; Closure Type: Zipper Snap']]",,,
https://www.amazon.in/Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-241,AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack,₹529,4.4 out of 5 stars,"2,967","[['Dimensions: 38 cm X 38 cm X 12 cm; Capacity: 33 Liters; Number of Compartments: 3 Compartments; Material: Nylon; Polyester'], ['Warranty Description: 12 Months (Warranty Against Manufacturing Defects)'], ['Special Features: Zippered Back Pack With Adjustable Shoulder Straps And Nylon Hook For Hanging'], ['Pocket Description: Utility Pocket; Theme: Sports; Special Features: Earphone Cord Support; Closure Type: Zipper; Pattern Name: Checkered; Style Name: Daypack Backpacks'], ['Pattern Name: Checkered; Closure Type: Zipper; Pocket Description: Utility Pocket; Theme: Sports; Style Name: Daypack Backpacks; Special Features: Earphone Cord Support']]",,B01M7R5KMW,Yes
https://www.amazon.in/Westzone-regular-waterproof-storage-Backpack/dp/B08BYQVR5V/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-242,The Westzone School office regular waterproof rain cover laptop bag Hi storage college 25 L Backpack 25 L Laptop Backpack (Blue),₹629,4.0 out of 5 stars,1,"[['25L Backpack for School College office and Regular use'], ['Number of Contents: 1 Bag with rain cover'], ['Laptop Sleeve: No, Capacity : 25 L'], ['Dimensions W x H x D : 12 x 17 x 8 inch'], ['Number of Compartments : 3, Number of Pockets : 2, One Year Warranty']]",,B08BYQVR5V,
https://www.amazon.in/Dyazo-Laptop-Briefcase-Compatible-Ultrabook/dp/B08W68TB6K/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1653583861&sprefix=ba%2Caps%2C283&sr=8-243,"Dyazo Unisex Sleek Light Laptop Notebook Shoulder Briefcase Bag for 11 Inch to 15.6 Inches Laptops Compatible for MacBook, Ultrabook, Dell, Lenovo, Compaq, Hp Computers and Other Laptops (Blue)",₹779,3.8 out of 5 stars,391,"[['Dyazo Briefcase Is A Compact Lightweight 17 Liters Business Bag But With Ample Space. The Top-Load Ziper On The Bag Slides Smoothly And Allow Convent Access To Your Laptops ,Notebook Tablets & Ultra Book.'], ['Dyazo Office Bag With Shoulder Strap Is Equipped With Convenient Front Pocket Stores Power Supply, Pen, Mouse And Other Smart Gadgets Also Front Zipper Pocket Provide Your Personal Valuable Such As Mobile Wallet Keys Cards And Other Essential Safe & Quick Access.'], ['Dyazo Laptops Bag Is Perfect Blend Of Classic Appeal And Modern Day Style Of Conveying Design For Notebooks Up To 15. 6"" One Large Padded Compartment For Laptop & 1 Zippered Pocket With Pen And Card Slot Makes It Convenient To Use'], ['Excellent Protection Made With Durable Water Resistant Material Help To Carry And Protect Your Notebook & Tablets From Drop Shocks Spils & Scratch. Add Exquisite High Quality Zipper & Metal Hook & Luggage Straps Makes It A Essential Office Accessory'], ['Universal COMPATIBILITY Dimensions: (L X W X H) 15.0 X 4.0 X 12.0 Inch. Compatible With All Lappy ,Lenovo , Macbook, Hp / Ultra Book , Dell Compaq Laptops, Ipad & Tablets .']]",,,
